cluster_id,Tm_target_C,L_required_kJ_per_kg,name,family,pcm_type,Tm_C,Tm_freezing_C,latent_heat_kJ_kg,density_liquid_kg_m3,density_solid_kg_m3,Cp_liquid_kJ_kgK,Cp_solid_kJ_kgK,TC_W_mK,cycles_tested,cycles_tested_status,flammable,supercooling_K,n_properties_imputed,any_property_imputed,source,rho_H_MJ_m3,Cp_avg_kJ_kgK,cycles_confidence,in_absolute_band,corrosion_class,pass_melting_window,pass_absolute_band,pass_latent_heat,latent_heat_floor_used,cycling_known,pass_cycling,cycling_flag,supercooling_known,pass_supercooling,pass_corrosion,pass_safety,passes_all,window_lo,window_hi,window_relax_applied,f_Tm,latent_heat_margin_ratio,cycles_confidence_imputed,topsis_score,gra_grade,promethee_flow,vikor_Q,vikor_S,vikor_R,topsis_rank,gra_rank,promethee_rank,vikor_rank,vikor_compromise_note,borda_score,copeland_score,consensus_rank,copeland_rank,kendall_w,borda_copeland_agree,weight_f_Tm,weight_latent_heat_margin_ratio,weight_rho_H_MJ_m3,weight_TC_W_mK,weight_cycles_confidence,top3_inclusion_probability,top1_retention_rate,mean_spearman_rho_vs_baseline,n_draws
0,56.99999999999999,301.43035736006726,CrodaTherm 60,CrodaTherm,Organic PCM,59.8,61.5,217.0,824.0,922.0,2.3,1.4,0.2299999999999999,1533.0,Estimated via MICE-RF-PMM,Yes,-1.7000000000000028,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,200.074,1.85,0.9650369312189438,True,low_organic,True,True,True,211.00125015204708,True,True,,True,True,True,True,True,51.99999999999999,65.0,0.0,0.7827045382418676,0.7199009479353377,False,0.44468670429240725,0.49662793803852845,-0.008742121943955563,0.6539653622399106,0.5575291921363621,0.22348720833820448,10,11,8,11,single VIKOR winner acceptable,24.0,-5.0,11,10,0.8419642857142857,True,0.24276120498186576,0.2349480908170868,0.15196445454719892,0.14921853948209785,0.22110771017175063,0.051,0.005,0.6842364285714284,5000
0,56.99999999999999,301.43035736006726,n-Pentacosane (C25),Literature,Organic n-alkane,54.0,50.6,238.0,801.0,801.0,2.39,2.05,0.239,1404.0,Estimated via MICE-RF-PMM,Yes,3.3999999999999986,8,True,manufacturer_datasheet_MICE_RF_PMM_completed,190.638,2.22,0.9534809845274094,True,low_organic,True,True,True,211.00125015204708,True,True,,True,True,True,True,True,51.99999999999999,65.0,0.0,0.7548396019890083,0.7895687816064993,False,0.4321726112601259,0.49662081500427413,-0.05041026357384716,0.49293981059350406,0.5511064967844347,0.19431287549958673,12,12,12,7,single VIKOR winner acceptable,21.0,-8.0,12,12,0.8419642857142857,True,0.24276120498186576,0.2349480908170868,0.15196445454719892,0.14921853948209785,0.22110771017175063,0.046,0.0046,0.6842364285714284,5000
0,56.99999999999999,301.43035736006726,RT62HC,Rubitherm Technologies,Organic (RT-line),62.5,62.0,230.0,840.0,850.0,2.0,2.0,0.2385,1404.0,Estimated via MICE-RF-PMM,Yes,0.5,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,195.5,2.0,0.9534809845274094,True,low_organic,True,True,True,211.00125015204708,True,True,,True,True,True,True,True,51.99999999999999,65.0,0.0,0.3885581275123632,0.7630286544936759,False,0.2981180254453029,0.4238702800725513,-0.29220486896770026,0.6205076022881266,0.6980671316657897,0.19431287549958673,14,14,14,9,single VIKOR winner acceptable,13.0,-12.0,13,14,0.8419642857142857,True,0.24276120498186576,0.2349480908170868,0.15196445454719892,0.14921853948209785,0.22110771017175063,0.0034,0.0,0.6842364285714284,5000
0,56.99999999999999,301.43035736006726,n-Nonacosane (C29),Literature,Organic n-alkane,64.0,62.3,240.0,790.0,790.0,2.13,1.99,0.28,1404.0,Estimated via MICE-RF-PMM,Yes,1.7000000000000028,7,True,manufacturer_datasheet_MICE_RF_PMM_completed,189.6,2.06,0.9534809845274094,True,low_organic,True,True,True,211.00125015204708,True,True,,True,True,True,True,True,51.99999999999999,65.0,0.0,0.2162651668298866,0.7962038133847053,False,0.37456115414614927,0.4933821441930643,-0.20535357483084016,0.8384733065717074,0.6517756909205034,0.24276120498186576,13,13,13,15,single VIKOR winner acceptable,10.0,-10.0,14,13,0.8419642857142857,True,0.24276120498186576,0.2349480908170868,0.15196445454719892,0.14921853948209785,0.22110771017175063,0.027,0.0038,0.6842364285714284,5000
0,56.99999999999999,301.43035736006726,PlusICE A52,PCM Products Ltd.,Organic PCM,52.0,49.2,220.0,810.0,810.0,2.15,2.15,0.18,1447.0,Estimated via MICE-RF-PMM,Yes,2.799999999999997,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,178.2,2.15,0.957446830545145,True,low_organic,True,True,True,211.00125015204708,True,True,,True,True,True,True,True,51.99999999999999,65.0,0.0,0.45783336177161527,0.7298534956026465,False,0.20179007106649943,0.3770497315392773,-0.5735063484274548,0.8057008411833961,0.8378576564406285,0.2062958846198811,15,15,15,14,single VIKOR winner acceptable,5.0,-14.0,15,15,0.8419642857142857,True,0.24276120498186576,0.2349480908170868,0.15196445454719892,0.14921853948209785,0.22110771017175063,0.0,0.0,0.6842364285714284,5000
1,57.0,321.6108179759565,n-Octacosane (C28),Literature,Organic n-alkane,61.6,62.3,253.0,910.0,910.0,2.38,2.05,0.2665,1581.0,Estimated via MICE-RF-PMM,No,-0.6999999999999957,8,True,manufacturer_datasheet_MICE_RF_PMM_completed,230.23,2.215,0.969090284145708,True,low_organic,True,True,True,225.12757258316952,True,True,,True,True,True,True,True,52.0,65.0,0.0,0.5162056739454961,0.7866650804604284,False,0.6915713895321323,0.7198430335555014,0.5023766145127784,0.0,0.2662597077746317,0.14395996765296162,1,1,1,1,single VIKOR winner acceptable,36.0,8.0,1,1,0.9562499999999998,True,0.23467070966364434,0.1793593391644039,0.14376453629900443,0.2771029956996727,0.16510241917327464,0.9024,0.7096,0.5647933333333334,5000
1,57.0,321.6108179759565,RT64HC,Rubitherm Technologies,Organic (RT-line),64.0,62.5,250.0,780.0,880.0,2.0,2.0,0.283,1404.0,Estimated via MICE-RF-PMM,Yes,1.5,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,220.0,2.0,0.9534809845274094,True,low_organic,True,True,True,225.12757258316952,True,True,,True,True,True,True,True,52.0,65.0,0.0,0.2162651668298873,0.7773370360280913,False,0.543229337131587,0.6412353749229476,0.2190754141739395,0.4850362767433768,0.44229529532795575,0.23467070966364434,2,2,2,2,single VIKOR winner acceptable,32.0,6.0,2,2,0.9562499999999998,True,0.23467070966364434,0.1793593391644039,0.14376453629900443,0.2771029956996727,0.16510241917327464,0.4644,0.0806,0.5647933333333334,5000
1,57.0,321.6108179759565,n-Hexacosane (C26),Literature,Organic n-alkane,56.5,56.2,256.0,770.0,770.0,2.38,2.2,0.238,1404.0,Estimated via MICE-RF-PMM,Yes,0.2999999999999971,7,True,manufacturer_datasheet_MICE_RF_PMM_completed,197.12,2.29,0.9534809845274094,True,low_organic,True,True,True,225.12757258316952,True,True,,True,True,True,True,True,52.0,65.0,0.0,0.9922179382602435,0.7959931248927655,False,0.4117506281402497,0.6291837360097652,0.1631504574975375,0.7016786032153344,0.5121485748283151,0.2771029956996727,4,3,3,4,single VIKOR winner acceptable,26.0,3.0,3,3,0.9562499999999998,True,0.23467070966364434,0.1793593391644039,0.14376453629900443,0.2771029956996727,0.16510241917327464,0.5188,0.08,0.5647933333333334,5000
1,57.0,321.6108179759565,n-Nonacosane (C29),Literature,Organic n-alkane,64.0,62.3,240.0,790.0,790.0,2.13,1.99,0.28,1404.0,Estimated via MICE-RF-PMM,Yes,1.7000000000000028,7,True,manufacturer_datasheet_MICE_RF_PMM_completed,189.6,2.06,0.9534809845274094,True,low_organic,True,True,True,225.12757258316952,True,True,,True,True,True,True,True,52.0,65.0,0.0,0.2162651668298873,0.7462435545869677,False,0.4703501781618234,0.5188911159824932,-0.09936944012301824,0.6317589017031098,0.6211812031369223,0.23467070966364434,3,5,5,3,single VIKOR winner acceptable,24.0,2.0,4,4,0.9562499999999998,True,0.23467070966364434,0.1793593391644039,0.14376453629900443,0.2771029956996727,0.16510241917327464,0.2438,0.0326,0.5647933333333334,5000
1,57.0,321.6108179759565,RT57HC,Rubitherm Technologies,Organic (RT-line),56.5,56.5,240.0,800.0,900.0,2.0,2.0,0.239,1404.0,Estimated via MICE-RF-PMM,Yes,0.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,216.0,2.0,0.9534809845274094,True,low_organic,True,True,True,225.12757258316952,True,True,,True,True,True,True,True,52.0,65.0,0.0,0.9922179382602435,0.7462435545869677,False,0.39445338974983385,0.5614581936798713,0.09064387682664274,0.7174604056663513,0.5595841000144498,0.2709451513507911,5,4,4,5,single VIKOR winner acceptable,22.0,1.0,5,5,0.9562499999999998,True,0.23467070966364434,0.1793593391644039,0.14376453629900443,0.2771029956996727,0.16510241917327464,0.4352,0.0592,0.5647933333333334,5000
