point_id,season,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2
TNP_0056,Summer,1,1.0,3,0.8095120734108758,50,1.501071468798196e-67,1.0,1.8242477628304935e-26
TNP_0056,Monsoon,1,1.0,3,0.8095120734108758,50,6.444049517404542e-50,1.0,2.7195029285741543e-28
TNP_0056,Retreat,0,0.9999999999671729,3,0.8095120734108758,50,0.9999999999671729,6.841922818860278e-14,3.275906903090729e-11
TNP_0057,Winter,2,1.0,3,0.8095120734108758,50,1.739193094114746e-38,6.845031918735639e-69,1.0
TNP_0057,Summer,1,1.0,3,0.8095120734108758,50,1.1702293415036503e-67,1.0,3.649341465008869e-24
TNP_0057,Monsoon,1,1.0,3,0.8095120734108758,50,4.712266744793887e-16,1.0,6.14565831672698e-18
TNP_0057,Retreat,0,0.9999999903745884,3,0.8095120734108758,50,0.9999999903745884,6.078776297454988e-28,9.625411740983389e-09
TNP_0058,Winter,2,1.0,3,0.8095120734108758,50,1.270017468871267e-26,4.8228448761664807e-60,1.0
TNP_0058,Summer,1,1.0,3,0.8095120734108758,50,6.312450914544361e-65,1.0,4.907907543815875e-24
TNP_0058,Monsoon,1,1.0,3,0.8095120734108758,50,9.771155083651663e-28,1.0,1.415778594581218e-22
TNP_0058,Retreat,0,0.9999999998472173,3,0.8095120734108758,50,0.9999999998472173,1.8134078637634805e-25,1.5278285242573363e-10
TNP_0059,Winter,2,0.9999999999998863,3,0.8095120734108758,50,1.1273632879228786e-13,2.8798124650992565e-49,0.9999999999998863
TNP_0059,Summer,1,1.0,3,0.8095120734108758,50,1.2159581738878424e-55,1.0,2.3026222910711714e-23
TNP_0059,Monsoon,1,1.0,3,0.8095120734108758,50,4.548598450019536e-47,1.0,2.2810367139415265e-27
TNP_0059,Retreat,0,0.9999999999895675,3,0.8095120734108758,50,0.9999999999895675,6.318489440360523e-19,1.0432289050315466e-11
TNP_0060,Winter,2,1.0,3,0.8095120734108758,50,9.302423154852519e-84,5.152903376532284e-87,1.0
TNP_0060,Summer,1,1.0,3,0.8095120734108758,50,5.90386312992298e-61,1.0,3.389038680119047e-17
TNP_0060,Monsoon,0,0.9999999317994496,3,0.8095120734108758,50,0.9999999317994496,6.49488232429898e-20,6.820054928933704e-08
TNP_0060,Retreat,2,0.9999999999935696,3,0.8095120734108758,50,6.429268470831355e-12,4.803924765952722e-45,0.9999999999935696
TNP_0061,Winter,2,0.9999999999997939,3,0.8095120734108758,50,2.0454723190894191e-13,2.3765224127253738e-26,0.9999999999997939
TNP_0061,Summer,1,1.0,3,0.8095120734108758,50,1.4991574885675456e-98,1.0,7.248730945304876e-33
TNP_0061,Monsoon,1,0.802781886245351,3,0.8095120734108758,50,0.19721810952392269,0.802781886245351,4.230726904426981e-09
TNP_0061,Retreat,0,0.9999999999153877,3,0.8095120734108758,50,0.9999999999153877,5.6122058491781694e-21,8.461250802624026e-11
TNP_0062,Winter,2,1.0,3,0.8095120734108758,50,1.609372231364872e-20,7.635629551313768e-59,1.0
TNP_0062,Summer,1,1.0,3,0.8095120734108758,50,1.0164567699871673e-61,1.0,1.1169050566835647e-20
TNP_0062,Monsoon,1,1.0,3,0.8095120734108758,50,3.6082414033224246e-22,1.0,6.6826921436635175e-19
TNP_0062,Retreat,0,0.9999999972396179,3,0.8095120734108758,50,0.9999999972396179,8.942775977238732e-27,2.76038282163882e-09
TNP_0063,Winter,2,1.0,3,0.8095120734108758,50,3.1355431968177324e-88,3.8522062598493476e-103,1.0
TNP_0063,Summer,2,0.9992395185909408,3,0.8095120734108758,50,1.7835335155081848e-25,0.0007604814090570357,0.9992395185909408
TNP_0063,Monsoon,2,0.9999999999998685,3,0.8095120734108758,50,1.3194468405279285e-13,4.822482373228119e-48,0.9999999999998685
TNP_0063,Retreat,2,1.0,3,0.8095120734108758,50,5.7502801610137254e-30,4.212438373766632e-72,1.0
TNP_0064,Winter,2,1.0,3,0.8095120734108758,50,1.417560710508424e-28,1.7488459624349656e-35,1.0
TNP_0064,Summer,1,1.0,3,0.8095120734108758,50,5.119999406579051e-44,1.0,6.999733328933181e-20
TNP_0064,Monsoon,2,0.9999999986829025,3,0.8095120734108758,50,1.3170958004132646e-09,2.326949650598108e-44,0.9999999986829025
TNP_0064,Retreat,2,0.9856856920819066,3,0.8095120734108758,50,0.014314307918093822,9.137692371376186e-39,0.9856856920819066
TNP_0065,Winter,2,1.0,3,0.8095120734108758,50,1.4118354136063274e-47,6.411898394425479e-72,1.0
TNP_0065,Summer,1,1.0,3,0.8095120734108758,50,4.0773022255203783e-78,1.0,7.902786416366333e-27
TNP_0065,Monsoon,1,1.0,3,0.8095120734108758,50,1.4719593346228853e-15,1.0,5.992406229964125e-18
TNP_0065,Retreat,0,0.999999654754734,3,0.8095120734108758,50,0.999999654754734,4.6415892206296914e-29,3.452452668028405e-07
TNP_0066,Winter,2,1.0,3,0.8095120734108758,50,6.422242863000852e-77,3.1577961668930614e-100,1.0
TNP_0066,Summer,1,0.9999999999998082,3,0.8095120734108758,50,2.858977305942616e-51,0.9999999999998082,1.9238544952345034e-13
TNP_0066,Monsoon,0,0.9999999997583338,3,0.8095120734108758,50,0.9999999997583338,5.918901542062999e-12,2.3574666243807613e-10
TNP_0066,Retreat,2,0.9999986308011012,3,0.8095120734108758,50,1.36919889762212e-06,1.0263072070043165e-43,0.9999986308011012
TNP_0067,Winter,2,1.0,3,0.8095120734108758,50,5.14041793648178e-62,6.97872711109955e-77,1.0
TNP_0067,Summer,1,1.0,3,0.8095120734108758,50,1.0885506271666748e-64,1.0,1.1390197030670375e-21
TNP_0067,Monsoon,0,0.9999999996920153,3,0.8095120734108758,50,0.9999999996920153,1.6802568576377008e-14,3.079672188087819e-10
TNP_0067,Retreat,2,0.9998353526543546,3,0.8095120734108758,50,0.0001646473456439829,8.343809995686328e-37,0.9998353526543546
TNP_0068,Winter,2,1.0,3,0.8095120734108758,50,8.468368493012074e-228,2.509320076134056e-212,1.0
TNP_0068,Summer,2,1.0,3,0.8095120734108758,50,2.4500075858801663e-99,1.5279572950464012e-93,1.0
TNP_0068,Monsoon,2,1.0,3,0.8095120734108758,50,1.860261758212321e-95,5.2304069212818484e-127,1.0
TNP_0068,Retreat,2,1.0,3,0.8095120734108758,50,2.0953459326157306e-139,4.781071279491211e-164,1.0
TNP_0069,Winter,2,1.0,3,0.8095120734108758,50,2.32443250616172e-27,5.784145253840667e-57,1.0
TNP_0069,Summer,1,1.0,3,0.8095120734108758,50,5.534603504167748e-72,1.0,8.252820138435297e-27
TNP_0069,Monsoon,1,1.0,3,0.8095120734108758,50,2.7908826510426072e-28,1.0,5.860053658462476e-23
TNP_0069,Retreat,0,0.9999999999172182,3,0.8095120734108758,50,0.9999999999172182,4.5686603352328377e-23,8.278206296081742e-11
TNP_0070,Winter,2,1.0,3,0.8095120734108758,50,4.297655720063461e-34,1.2038189027653167e-57,1.0
TNP_0070,Summer,1,1.0,3,0.8095120734108758,50,2.5897374487893656e-71,1.0,1.1177418003374257e-26
TNP_0070,Monsoon,1,0.999999999995353,3,0.8095120734108758,50,4.62017577221264e-12,0.999999999995353,2.7853971626546934e-14
TNP_0070,Retreat,0,0.9999999739558486,3,0.8095120734108758,50,0.9999999739558486,4.650291866168461e-25,2.6044151322638105e-08
TNP_0071,Winter,2,1.0,3,0.8095120734108758,50,2.2978578808398802e-90,2.2968513140076313e-107,1.0
TNP_0071,Summer,1,0.9999999996163638,3,0.8095120734108758,50,1.7669632778331696e-52,0.9999999996163638,3.8363563502885033e-10
TNP_0071,Monsoon,0,0.999999999892168,3,0.8095120734108758,50,0.999999999892168,2.5419382605910465e-13,1.0757778459601818e-10
TNP_0071,Retreat,2,0.9999999999964757,3,0.8095120734108758,50,3.5238550522032847e-12,3.9267630621096775e-50,0.9999999999964757
TNP_0072,Winter,2,1.0,3,0.8095120734108758,50,2.1264893441533072e-16,2.088566675394626e-52,1.0
TNP_0072,Summer,1,1.0,3,0.8095120734108758,50,1.873404383928168e-64,1.0,3.4248780665507565e-26
TNP_0072,Monsoon,1,1.0,3,0.8095120734108758,50,3.2115128267224127e-34,1.0,7.792879189530334e-24
TNP_0072,Retreat,0,0.9999999999791891,3,0.8095120734108758,50,0.9999999999791891,2.9164290993776418e-21,2.0810849929120635e-11
TNP_0073,Winter,2,1.0,3,0.8095120734108758,50,1.1525206188292655e-122,7.990257942927917e-122,1.0
TNP_0073,Summer,2,0.9946767354166763,3,0.8095120734108758,50,8.523687505995814e-40,0.0053232645833242226,0.9946767354166763
TNP_0073,Monsoon,2,0.9999999999999645,3,0.8095120734108758,50,3.621026693390039e-14,1.147766268874885e-47,0.9999999999999645
TNP_0073,Retreat,2,1.0,3,0.8095120734108758,50,2.926152711715347e-42,1.4057139392008375e-80,1.0
TNP_0074,Winter,2,1.0,3,0.8095120734108758,50,1.0459813327220083e-38,3.6548270835158644e-48,1.0
TNP_0074,Summer,2,0.9999999999989058,3,0.8095120734108758,50,8.885695994632553e-17,1.0938153581028892e-12,0.9999999999989058
TNP_0074,Monsoon,2,0.9999999999998259,3,0.8095120734108758,50,1.7310447835968407e-13,7.048302381881678e-50,0.9999999999998259
TNP_0074,Retreat,2,1.0,3,0.8095120734108758,50,8.178193017993742e-16,5.858047384112587e-58,1.0
TNP_0075,Winter,2,1.0,3,0.8095120734108758,50,2.4983673220699157e-30,3.3692883750182165e-59,1.0
TNP_0075,Summer,1,1.0,3,0.8095120734108758,50,6.032399403208533e-80,1.0,4.312162470057107e-28
TNP_0075,Monsoon,1,1.0,3,0.8095120734108758,50,3.6303348831061953e-26,1.0,5.035981485507411e-22
TNP_0075,Retreat,0,0.9999999998522489,3,0.8095120734108758,50,0.9999999998522489,1.0840715281592123e-24,1.4775128989232703e-10
TNP_0076,Winter,2,1.0,3,0.8095120734108758,50,3.0026710940626558e-64,3.288913858819581e-82,1.0
TNP_0076,Summer,1,1.0,3,0.8095120734108758,50,7.537571923966991e-56,1.0,5.596670219348039e-18
TNP_0076,Monsoon,0,0.9999994208723215,3,0.8095120734108758,50,0.9999994208723215,1.8180806314100361e-23,5.79127678752099e-07
TNP_0076,Retreat,2,0.9999999889612106,3,0.8095120734108758,50,1.1038791082201376e-08,1.1827635978070846e-45,0.9999999889612106
TNP_0077,Winter,2,1.0,3,0.8095120734108758,50,1.2955668544238085e-55,2.9099516446106167e-75,1.0
TNP_0077,Summer,1,0.999999999999929,3,0.8095120734108758,50,2.4308800729483592e-45,0.999999999999929,7.168965322727465e-14
TNP_0077,Monsoon,0,0.9999079611794768,3,0.8095120734108758,50,0.9999079611794768,1.8476254296748113e-21,9.20388205220104e-05
TNP_0077,Retreat,2,0.9999932370071075,3,0.8095120734108758,50,6.762992891305225e-06,1.020109373028592e-40,0.9999932370071075
TNP_0078,Winter,2,1.0,3,0.8095120734108758,50,5.287058884735465e-85,3.864547525732451e-89,1.0
TNP_0078,Summer,1,1.0,3,0.8095120734108758,50,1.2506695983006805e-61,1.0,4.1387363913081096e-16
TNP_0078,Monsoon,0,0.999999996852333,3,0.8095120734108758,50,0.999999996852333,4.80459817474571e-18,3.1476662809838603e-09
TNP_0078,Retreat,2,0.9999999999692086,3,0.8095120734108758,50,3.0791478426008166e-11,3.210843731011668e-45,0.9999999999692086
TNP_0079,Winter,2,1.0,3,0.8095120734108758,50,2.295777345392396e-27,4.206079848936006e-42,1.0
TNP_0079,Summer,1,1.0,3,0.8095120734108758,50,2.6879013145421e-59,1.0,2.6444011094058616e-24
TNP_0079,Monsoon,0,0.9999866959037989,3,0.8095120734108758,50,0.9999866959037989,1.2008881571187582e-27,1.3304096200313628e-05
TNP_0079,Retreat,0,0.9965043466419806,3,0.8095120734108758,50,0.9965043466419806,2.2018401595530318e-33,0.0034956533580186347
TNP_0080,Winter,2,0.9999999999945182,3,0.8095120734108758,50,5.4819811819061155e-12,6.52184234334267e-45,0.9999999999945182
TNP_0080,Summer,1,1.0,3,0.8095120734108758,50,3.727988038097145e-56,1.0,2.756023486964223e-22
TNP_0080,Monsoon,1,1.0,3,0.8095120734108758,50,4.781563350813052e-50,1.0,2.457101820027737e-27
TNP_0080,Retreat,0,0.9999999999380709,3,0.8095120734108758,50,0.9999999999380709,7.511422462151091e-20,6.192868898544684e-11
TNP_0081,Winter,2,0.999999999985679,3,0.8095120734108758,50,1.4322572059232372e-11,2.2190549663953515e-44,0.999999999985679
TNP_0081,Summer,1,1.0,3,0.8095120734108758,50,9.23221280457424e-65,1.0,4.7548368088739875e-26
TNP_0081,Monsoon,1,1.0,3,0.8095120734108758,50,4.411438154380485e-47,1.0,9.336792329888324e-28
TNP_0081,Retreat,0,0.9999999999880416,3,0.8095120734108758,50,0.9999999999880416,5.942507280026145e-16,1.1957703016125672e-11
TNP_0082,Winter,2,1.0,3,0.8095120734108758,50,2.237206373410794e-145,3.7461385463453817e-134,1.0
TNP_0082,Summer,2,0.9999999838510761,3,0.8095120734108758,50,4.422301234817506e-45,1.6148921376687383e-08,0.9999999838510761
TNP_0082,Monsoon,2,1.0,3,0.8095120734108758,50,6.892021653127463e-27,4.080559879730298e-61,1.0
TNP_0082,Retreat,2,1.0,3,0.8095120734108758,50,6.8274245505146375e-59,1.3136172965822498e-94,1.0
TNP_0083,Winter,2,1.0,3,0.8095120734108758,50,1.2723755975958682e-24,6.929491762249495e-59,1.0
TNP_0083,Summer,1,1.0,3,0.8095120734108758,50,4.478211278287762e-66,1.0,7.647772470400678e-23
TNP_0083,Monsoon,1,1.0,3,0.8095120734108758,50,5.904093714443337e-23,1.0,4.676041996223886e-20
TNP_0083,Retreat,0,0.9999999992735029,3,0.8095120734108758,50,0.9999999992735029,6.114328096711998e-27,7.264969200189148e-10
TNP_0084,Winter,2,1.0,3,0.8095120734108758,50,2.561603528831315e-131,5.446357162805069e-129,1.0
TNP_0084,Summer,1,0.9980995056626428,3,0.8095120734108758,50,3.086502532724593e-48,0.9980995056626428,0.0019004943373575353
TNP_0084,Monsoon,2,0.9999881728195306,3,0.8095120734108758,50,1.1827180468150952e-05,5.8951774628635607e-36,0.9999881728195306
TNP_0084,Retreat,2,1.0,3,0.8095120734108758,50,5.862126096310929e-42,2.2442896610667418e-79,1.0
TNP_0085,Winter,2,1.0,3,0.8095120734108758,50,2.553831110342181e-88,1.3333103788288163e-100,1.0
TNP_0085,Summer,1,1.0,3,0.8095120734108758,50,1.0984656667827445e-64,1.0,1.7127062316672808e-18
TNP_0085,Monsoon,0,0.9999852695161683,3,0.8095120734108758,50,0.9999852695161683,1.4730157969356635e-05,3.258613213694257e-10
TNP_0085,Retreat,2,0.9999969833092514,3,0.8095120734108758,50,3.016690748492438e-06,8.55278396686996e-40,0.9999969833092514
TNP_0086,Winter,2,1.0,3,0.8095120734108758,50,2.5754303869215885e-67,6.177518092777114e-84,1.0
TNP_0086,Summer,1,1.0,3,0.8095120734108758,50,4.880808558399221e-82,1.0,1.4902267369226004e-25
TNP_0086,Monsoon,1,0.9999999926659378,3,0.8095120734108758,50,7.33405234222786e-09,0.9999999926659378,9.03554177444114e-15
TNP_0086,Retreat,0,0.9665432663029287,3,0.8095120734108758,50,0.9665432663029287,6.34560177025502e-30,0.033456733697069516
TNP_0087,Winter,2,0.9999741020064019,3,0.8095120734108758,50,2.5897993599834607e-05,9.42839579561323e-40,0.9999741020064019
TNP_0087,Summer,1,1.0,3,0.8095120734108758,50,6.5243214609702654e-52,1.0,1.5238723287730146e-22
TNP_0087,Monsoon,1,1.0,3,0.8095120734108758,50,2.4610103469932072e-58,1.0,1.0718533528031254e-27
TNP_0087,Retreat,0,0.999999999822581,3,0.8095120734108758,50,0.999999999822581,1.3854714969653641e-13,1.772797253391634e-10
TNP_0088,Winter,2,0.999999998882128,3,0.8095120734108758,50,1.1178710697288862e-09,4.7251688657966675e-40,0.999999998882128
TNP_0088,Summer,1,1.0,3,0.8095120734108758,50,1.0151000248360123e-59,1.0,2.361863438587744e-24
TNP_0088,Monsoon,1,1.0,3,0.8095120734108758,50,4.833142041280277e-38,1.0,2.2861744529605575e-23
TNP_0088,Retreat,0,0.9999999999498623,3,0.8095120734108758,50,0.9999999999498623,1.8839284486004854e-18,5.013768518990344e-11
TNP_0089,Winter,2,1.0,3,0.8095120734108758,50,7.927343944188461e-129,1.7639782138900758e-130,1.0
TNP_0089,Summer,2,1.0,3,0.8095120734108758,50,2.943779582067339e-36,5.481411755139259e-19,1.0
TNP_0089,Monsoon,2,1.0,3,0.8095120734108758,50,6.070200405650715e-31,4.946013744129308e-68,1.0
TNP_0089,Retreat,2,1.0,3,0.8095120734108758,50,1.6405409501048335e-52,3.827714635181789e-93,1.0
TNP_0090,Winter,2,1.0,3,0.8095120734108758,50,3.5807833657364663e-43,3.899493299628331e-72,1.0
TNP_0090,Summer,1,1.0,3,0.8095120734108758,50,1.8284540885285256e-66,1.0,1.2779562514782105e-23
TNP_0090,Monsoon,1,0.9999999997579181,3,0.8095120734108758,50,2.4207813939698424e-10,0.9999999997579181,5.15769136196851e-15
TNP_0090,Retreat,0,0.9999934438172918,3,0.8095120734108758,50,0.9999934438172918,2.331678071017474e-32,6.556182707463532e-06
TNP_0091,Winter,2,1.0,3,0.8095120734108758,50,6.495971240291889e-61,1.1558218152588846e-77,1.0
TNP_0091,Summer,1,1.0,3,0.8095120734108758,50,2.1433949797488922e-51,1.0,2.737383493544812e-16
TNP_0091,Monsoon,0,0.9999998548101628,3,0.8095120734108758,50,0.9999998548101628,2.1782684822266835e-20,1.4518983744568649e-07
TNP_0091,Retreat,2,0.9997285360436442,3,0.8095120734108758,50,0.0002714639563558841,3.643949242257912e-39,0.9997285360436442
TNP_0092,Winter,2,1.0,3,0.8095120734108758,50,1.4366029261925793e-28,1.0314646613104131e-71,1.0
TNP_0092,Summer,1,0.9999903575523895,3,0.8095120734108758,50,1.0668515851065428e-40,0.9999903575523895,9.64244761143047e-06
TNP_0092,Monsoon,1,0.9999999968641617,3,0.8095120734108758,50,1.3407917088386525e-10,0.9999999968641617,3.0017617350099483e-09
TNP_0092,Retreat,0,0.9999230843399272,3,0.8095120734108758,50,0.9999230843399272,2.2533875785591926e-31,7.69156600717159e-05
TNP_0093,Winter,2,1.0,3,0.8095120734108758,50,1.344672996124576e-15,1.3565196814422467e-31,1.0
TNP_0093,Summer,1,1.0,3,0.8095120734108758,50,1.9544742994045758e-97,1.0,7.398665827927836e-32
TNP_0093,Monsoon,1,1.0,3,0.8095120734108758,50,6.245588180794323e-25,1.0,2.3467967939386233e-20
TNP_0093,Retreat,0,0.9999999999398668,3,0.8095120734108758,50,0.9999999999398668,2.9864462822135347e-15,6.012988309267662e-11
TNP_0094,Winter,2,1.0,3,0.8095120734108758,50,1.812e-320,1.2814502165239095e-254,1.0
TNP_0094,Summer,2,1.0,3,0.8095120734108758,50,2.2208939038997407e-123,3.22279319059889e-109,1.0
TNP_0094,Monsoon,2,1.0,3,0.8095120734108758,50,4.0211440570826066e-163,4.2141672965538744e-180,1.0
TNP_0094,Retreat,2,1.0,3,0.8095120734108758,50,8.935527436368529e-195,1.2698675958479082e-204,1.0
TNP_0095,Winter,2,0.9999999999834657,3,0.8095120734108758,50,1.6534627019273527e-11,2.004675723300721e-37,0.9999999999834657
TNP_0095,Summer,1,1.0,3,0.8095120734108758,50,4.588344482508933e-53,1.0,1.4536170983624215e-20
TNP_0095,Monsoon,1,1.0,3,0.8095120734108758,50,3.027190310572838e-31,1.0,1.8957288828413242e-18
TNP_0095,Retreat,0,0.9999999891038929,3,0.8095120734108758,50,0.9999999891038929,9.201760446559634e-15,1.089609755790254e-08
TNP_0096,Winter,2,1.0,3,0.8095120734108758,50,1.2462835707433846e-55,4.0782902406476715e-66,1.0
TNP_0096,Summer,1,1.0,3,0.8095120734108758,50,2.0697059246253765e-47,1.0,1.754395849185396e-18
TNP_0096,Monsoon,0,0.9518911797349202,3,0.8095120734108758,50,0.9518911797349202,0.048108669042553336,1.5122252476046292e-07
TNP_0096,Retreat,0,0.9977272100709189,3,0.8095120734108758,50,0.9977272100709189,1.1381611477247598e-26,0.0022727899290816405
TNP_0097,Winter,2,1.0,3,0.8095120734108758,50,2.848472932110897e-21,5.669963371968992e-57,1.0
TNP_0097,Summer,1,1.0,3,0.8095120734108758,50,1.2195835006667611e-61,1.0,1.8635985032870277e-20
TNP_0097,Monsoon,1,1.0,3,0.8095120734108758,50,7.172907462486268e-28,1.0,1.8380276281191376e-21
TNP_0097,Retreat,0,0.9999999996064997,3,0.8095120734108758,50,0.9999999996064997,2.9747097228408436e-25,3.935006402893001e-10
TNP_0098,Winter,2,1.0,3,0.8095120734108758,50,8.022900599447639e-65,2.0991021978027852e-88,1.0
TNP_0098,Summer,1,0.9999999999960885,3,0.8095120734108758,50,7.747382990784919e-39,0.9999999999960885,3.91069047765158e-12
TNP_0098,Monsoon,0,0.9999996460290093,3,0.8095120734108758,50,0.9999996460290093,4.35795473728295e-17,3.5397099003887545e-07
TNP_0098,Retreat,2,0.9999992263350537,3,0.8095120734108758,50,7.736649481006397e-07,9.479431300555696e-45,0.9999992263350537
TNP_0099,Winter,2,1.0,3,0.8095120734108758,50,1.4738960911994667e-42,1.0577463896658394e-70,1.0
TNP_0099,Summer,1,1.0,3,0.8095120734108758,50,1.5870969265788581e-49,1.0,2.472348455756855e-19
TNP_0099,Monsoon,0,0.9975579896808389,3,0.8095120734108758,50,0.9975579896808389,0.002439695274694645,2.3150444663799036e-06
TNP_0099,Retreat,0,0.9981860868022709,3,0.8095120734108758,50,0.9981860868022709,5.0306001164940645e-34,0.0018139131977296195
TNP_0100,Winter,2,1.0,3,0.8095120734108758,50,3.1662765181749274e-19,5.762302158168551e-55,1.0
TNP_0100,Summer,1,1.0,3,0.8095120734108758,50,8.660014015336374e-66,1.0,4.815417663418434e-26
TNP_0100,Monsoon,1,1.0,3,0.8095120734108758,50,1.37183721035665e-29,1.0,3.3138576240287745e-22
TNP_0100,Retreat,0,0.9999999999582485,3,0.8095120734108758,50,0.9999999999582485,1.2914463403574255e-22,4.175110756491412e-11
TNP_0101,Winter,2,1.0,3,0.8095120734108758,50,1.6108619804467297e-29,1.5724812357081466e-62,1.0
TNP_0101,Summer,1,1.0,3,0.8095120734108758,50,1.7069225700725513e-68,1.0,4.921525327949336e-25
TNP_0101,Monsoon,1,1.0,3,0.8095120734108758,50,1.7913858543535635e-18,1.0,2.374105587946629e-18
TNP_0101,Retreat,0,0.9999999991449613,3,0.8095120734108758,50,0.9999999991449613,1.8675766273515015e-26,8.550387106758403e-10
TNP_0102,Winter,2,0.9999999987625046,3,0.8095120734108758,50,1.2374953462519661e-09,1.1830080498611487e-31,0.9999999987625046
TNP_0102,Summer,1,1.0,3,0.8095120734108758,50,1.2283940652591812e-92,1.0,1.9555813098968462e-31
TNP_0102,Monsoon,1,1.0,3,0.8095120734108758,50,2.229486845909011e-47,1.0,7.8424397479905685e-28
TNP_0102,Retreat,0,0.9999999993117026,3,0.8095120734108758,50,0.9999999993117026,5.241880103654003e-10,1.6411010657429264e-10
TNP_0103,Winter,2,1.0,3,0.8095120734108758,50,1.4658233880895443e-41,5.461692162711338e-64,1.0
TNP_0103,Summer,1,1.0,3,0.8095120734108758,50,1.2979121754523884e-65,1.0,1.6226573060142822e-23
TNP_0103,Monsoon,0,0.9999215259342122,3,0.8095120734108758,50,0.9999215259342122,7.837664438952119e-05,9.742139964355257e-08
TNP_0103,Retreat,0,0.999925192741582,3,0.8095120734108758,50,0.999925192741582,2.687796521261599e-32,7.480725841876895e-05
TNP_0104,Winter,2,0.9999999999997904,3,0.8095120734108758,50,2.1076258578572637e-13,7.175020749487438e-47,0.9999999999997904
TNP_0104,Summer,1,1.0,3,0.8095120734108758,50,1.7443469265178454e-55,1.0,1.7236789560171289e-22
TNP_0104,Monsoon,1,1.0,3,0.8095120734108758,50,2.0327947049121114e-45,1.0,6.933773689696509e-27
TNP_0104,Retreat,0,0.9999999999758229,3,0.8095120734108758,50,0.9999999999758229,7.58843965777876e-20,2.417737048610442e-11
TNP_0105,Winter,2,1.0,3,0.8095120734108758,50,1.5616026641637194e-33,4.493438136373845e-62,1.0
TNP_0105,Summer,1,1.0,3,0.8095120734108758,50,7.060891169768601e-67,1.0,1.9942186724923315e-24
TNP_0105,Monsoon,1,0.999999999960334,3,0.8095120734108758,50,3.961463229590128e-11,0.999999999960334,5.056696784854252e-14
TNP_0105,Retreat,0,0.9999999844589863,3,0.8095120734108758,50,0.9999999844589863,1.971664098952964e-28,1.5541013295729918e-08
TNP_0106,Winter,2,1.0,3,0.8095120734108758,50,1.677771999988215e-29,1.6163996323893007e-61,1.0
TNP_0106,Summer,1,1.0,3,0.8095120734108758,50,1.6824697615406729e-69,1.0,4.21172463342638e-25
TNP_0106,Monsoon,1,1.0,3,0.8095120734108758,50,4.1305975695842154e-20,1.0,2.0305813392397994e-19
TNP_0106,Retreat,0,0.99999999785088,3,0.8095120734108758,50,0.99999999785088,8.086617245014968e-28,2.1491203517462116e-09
TNP_0107,Winter,2,1.0,3,0.8095120734108758,50,9.711430247996783e-32,2.7483415597772768e-24,1.0
TNP_0107,Summer,1,0.9999999999999254,3,0.8095120734108758,50,8.213110164297208e-29,0.9999999999999254,7.536562646104662e-14
TNP_0107,Monsoon,2,1.0,3,0.8095120734108758,50,3.9599221685127503e-28,3.944965857786699e-61,1.0
TNP_0107,Retreat,2,0.9999998004569107,3,0.8095120734108758,50,1.995430894873217e-07,6.0925186663500416e-46,0.9999998004569107
TNP_0108,Winter,2,0.9999999999999929,3,0.8095120734108758,50,8.22097940426389e-15,1.1310822893151143e-34,0.9999999999999929
TNP_0108,Summer,1,1.0,3,0.8095120734108758,50,2.3491186791601357e-92,1.0,2.4474942496195085e-31
TNP_0108,Monsoon,1,1.0,3,0.8095120734108758,50,5.136646517299616e-34,1.0,1.9152266702670872e-23
TNP_0108,Retreat,0,0.9999999998658371,3,0.8095120734108758,50,0.9999999998658371,2.121419483791909e-14,1.3414152103307524e-10
TNP_0109,Winter,2,1.0,3,0.8095120734108758,50,1.1919562678696833e-75,1.097823156853645e-100,1.0
TNP_0109,Summer,1,0.9999999999977085,3,0.8095120734108758,50,3.3451957810555055e-49,0.9999999999977085,2.2903807291425397e-12
TNP_0109,Monsoon,0,0.9999999998943441,3,0.8095120734108758,50,0.9999999998943441,8.950542016155116e-13,1.0476139481049728e-10
TNP_0109,Retreat,2,0.9999999905009318,3,0.8095120734108758,50,9.499068697747582e-09,7.49727451424845e-46,0.9999999905009318
TNP_0110,Winter,2,1.0,3,0.8095120734108758,50,2.604157633278701e-124,1.1339581781333083e-128,1.0
TNP_0110,Summer,2,0.9997271932540696,3,0.8095120734108758,50,1.0055385374186682e-45,0.0002728067459296743,0.9997271932540696
TNP_0110,Monsoon,0,0.9991654524431915,3,0.8095120734108758,50,0.9991654524431915,3.740140647451268e-28,0.0008345475568080215
TNP_0110,Retreat,2,1.0,3,0.8095120734108758,50,4.104828399445511e-32,2.856912473117599e-71,1.0
TNP_0111,Winter,2,1.0,3,0.8095120734108758,50,1.133337470189053e-21,1.61697993282942e-54,1.0
TNP_0111,Summer,1,1.0,3,0.8095120734108758,50,2.6612443052822206e-71,1.0,1.4959063337362287e-26
TNP_0111,Monsoon,1,1.0,3,0.8095120734108758,50,2.9355815064656288e-24,1.0,2.883796786453244e-20
TNP_0111,Retreat,0,0.9999999999587983,3,0.8095120734108758,50,0.9999999999587983,1.2888845335234741e-22,4.1201344938890176e-11
TNP_0112,Winter,2,1.0,3,0.8095120734108758,50,1.0414077634196621e-23,3.0362587153156905e-39,1.0
TNP_0112,Summer,1,1.0,3,0.8095120734108758,50,9.530919096384068e-78,1.0,2.4080284404124322e-29
