point_id,n_days_used,GHI_daily_kWh_mean,kt_daily_mean,kt_daily_std,SAI_true,cloudy_frac_true,CCI_true,DTR_true_mean,Ta_mean_true,Ta_p95_true,Ta_p05_true,HDD18_true,CDD24_true,RH_mean_true,wind_mean_true,seasonality_true
TNP_0052,3653,5.295295067068163,0.8128717773695653,0.16108923050048635,0.815700428727697,0.012866137421297564,3,11.960106761565838,26.087563190072085,30.980166666666666,21.753416666666666,0.0,8835.883333333333,68.71533807829182,3.0932282826900264,0.15782157278431747
TNP_0053,3653,5.111679408705173,0.7746345682449352,0.15667109213900604,0.7755254769895278,0.010402408978921434,3,9.719515466739665,26.294269436079933,30.4605,23.187916666666666,0.0,8780.785416666668,77.2211114152751,3.561166621042066,0.13045864383071296
TNP_0054,3653,5.096340128661374,0.8114705978761354,0.19122948220499533,0.8121941499773154,0.03394470298384889,5,7.768354776895702,28.021217378410437,32.14441666666667,23.670666666666666,0.0,14853.940416666668,72.44235263253947,3.8228232502965596,0.1589473732146742
TNP_0055,3653,5.111679408705173,0.7746345682449352,0.15667109213900604,0.7755254769895278,0.010402408978921434,3,10.538529975362716,28.13381741034766,31.98041666666666,24.27858333333333,0.0,15207.257916666667,71.16289784651885,3.521542111506524,0.13045864383071296
TNP_0056,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,10.60658362989324,28.126647276211333,32.36816666666667,23.520416666666666,0.0,15321.213749999999,70.18385824436535,3.5797294461173466,0.14121692271721084
TNP_0057,3653,5.277478562825075,0.8210631387609231,0.16792823215551866,0.8256301162131793,0.021352313167259787,4,10.07469477142075,27.89293925084405,32.40174999999999,23.253666666666668,0.0,14551.777083333334,71.99732742494754,3.43489882744776,0.15734991157482686
TNP_0058,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.022447303586093623,4,10.07469477142075,27.89293925084405,32.40174999999999,23.253666666666668,0.0,14551.777083333334,71.99732742494754,3.43489882744776,0.16259373296505963
TNP_0059,3653,5.2999541910758285,0.8187838002155088,0.1624970902480756,0.8235388739963944,0.02025732274842595,4,7.653287708732548,28.426878022629808,31.894166666666667,24.299083333333332,0.0,16241.329583333332,73.03635710375035,4.132842412628889,0.15546597960534483
TNP_0060,3653,5.295295067068163,0.8128717773695653,0.16108923050048635,0.815700428727697,0.012866137421297564,3,11.861713660005474,25.03873083766767,30.022999999999996,20.758,0.19374999999999787,6032.082916666666,69.72106715941236,3.662099758189616,0.15782157278431747
TNP_0061,3653,5.290631888858473,0.8089440468960872,0.14907934421609556,0.8116570034534867,0.006569942513003011,2,11.699715302491102,27.629778378501687,32.354749999999996,23.433083333333336,0.0,13539.092499999999,67.97594910575782,3.525858540925267,0.14174601690481323
TNP_0062,3653,5.250551489186969,0.8200487670893551,0.18503650366243718,0.8224449018582426,0.033397207774431975,5,6.3454530522857935,28.041938018979835,31.359333333333332,24.30616666666667,0.0,14818.987083333333,74.92241513824254,4.100929259056484,0.15381246029600304
TNP_0063,3653,5.290631888858473,0.8089440468960872,0.14907934421609556,0.8116570034534867,0.006569942513003011,2,11.767905830823981,26.576446071721875,31.475666666666662,22.5765,0.0,10067.059166666666,66.99266630166987,2.6509552650789305,0.14174601690481323
TNP_0064,3653,5.2474154393649055,0.8022058832765958,0.14671903742785972,0.8050014795750728,0.008212428141253765,2,8.95039419655078,24.391726092709185,28.8115,21.640666666666668,0.0,3571.058333333333,79.72957226936762,2.629091500136874,0.13606537918234454
TNP_0065,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.022447303586093623,4,10.853180947166711,27.32437448672324,32.31991666666666,22.261083333333335,0.0,12935.065416666668,72.46599678346564,3.284385208504425,0.16259373296505963
TNP_0066,3653,5.275799865863673,0.81232369546151,0.15557480751500283,0.8160117092561003,0.01149739939775527,2,11.326991513824254,26.89871680810293,31.662416666666665,22.24325,0.0,11415.162083333335,70.79319337987042,3.4555267360160595,0.15046964795180562
TNP_0067,3653,5.295295067068163,0.8128717773695653,0.16108923050048635,0.815700428727697,0.012866137421297564,3,11.960106761565838,26.087563190072085,30.980166666666666,21.753416666666666,0.0,8835.883333333333,68.71533807829182,3.0932282826900264,0.15782157278431747
TNP_0068,3653,5.2474154393649055,0.8022058832765958,0.14671903742785972,0.8050014795750728,0.008212428141253765,2,10.15255406515193,23.946697349210694,28.278916666666667,20.433333333333334,0.3070833333333347,3110.5204166666667,74.96823409982662,2.5960946482343275,0.13606537918234454
TNP_0069,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.022447303586093623,4,10.07469477142075,27.89293925084405,32.40174999999999,23.253666666666668,0.0,14551.777083333334,71.99732742494754,3.43489882744776,0.16259373296505963
TNP_0070,3653,5.410225023268546,0.8285176842622313,0.14877876292980566,0.8321275162214008,0.01149739939775527,3,11.166619217081852,27.351401701797606,31.880249999999997,23.072166666666668,0.0,12650.927083333334,69.45561536180308,3.357734510448033,0.14121692271721084
TNP_0071,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.022447303586093623,4,10.853180947166711,27.32437448672324,32.31991666666666,22.261083333333335,0.0,12935.065416666668,72.46599678346564,3.284385208504425,0.16259373296505963
