regime_id,pcm_id,capsule_diameter_m,n_capsule,flow_rate_kg_s,valid,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,pred_useful_energy_kWh,pred_solar_fraction,pred_unmet_energy_kWh,pred_pump_energy_kWh,pred_pcm_mass_kg,predicted_feasible_proba,sim_useful_energy_kWh,sim_solar_fraction,sim_unmet_energy_kWh,sim_pump_energy_kWh,sim_residual_pct_of_collector,sim_pcm_mass_kg,sim_max_water_temp_C,sim_max_pcm_temp_C,sim_n_safety_violations,sim_mean_f_melt,surrogate_vs_sim_error_pct,large_surrogate_error,meets_temperature_safety,constraint_margin_C
0,PureTemp 58,0.040822423959836075,12,0.011628813807697815,True,0.020411211979918038,0.00854882112965587,0.9914511788703442,3.865172907425494e-07,7.491229345834849e-12,9.237998659163194,1674.104381787701,0.5220774656227994,1159.5450725924636,2.7133205040866768e-09,0.38333192053607157,0.9516666666666667,1674.109301476195,0.5222249473564164,1159.1635085500095,2.995836255764614e-11,9.059096684965646e-06,0.3804225402696862,70.20154101742855,70.19490053164401,1968,0.07614594600620735,0.00029386901379244374,False,False,-5.194900531644009
0,PureTemp 58,0.04075197977727674,10,0.04049214030081207,True,0.02037598988863837,0.00708720107076246,0.9929127989292376,3.6519855356648587e-06,2.464611844777963e-10,32.1116879050337,1674.085528217336,0.5221221139849808,1159.4263295004318,3.0158551954433094e-09,0.3812523690759072,0.95,1674.200259873736,0.522260239987691,1159.0778826261196,9.856290843773232e-10,9.021226326227772e-06,0.3153804476489295,70.232930658831,70.22887197016533,2331,0.07559453658359466,0.006852923103034677,False,False,-5.228871970165329
0,PureTemp 58,0.04329278922729275,10,0.03368835911323375,True,0.021646394613646376,0.008497189799296477,0.9915028102007035,3.051499638182761e-06,1.7133335940833952e-10,28.381746333694014,1673.986866026219,0.5221207477024639,1159.3998867471676,2.759671872814761e-09,0.38427702195637276,0.97,1674.108488580571,0.5222211072098876,1159.1728253983863,6.851835209451554e-10,9.057747037011823e-06,0.3781249460686933,70.20324064511772,70.19743088538618,2030,0.07558637841701418,0.0072649147400857,False,False,-5.197430885386183
0,PureTemp 58,0.04188737209073007,13,0.026734471289102883,True,0.020943686045365034,0.010005097248058249,0.9899949027519418,2.3084891037390625e-06,1.0286039277519801e-10,21.79206590130037,1673.966053469378,0.5220800972096552,1159.5221057088406,2.7133205040866768e-09,0.4582280956266345,0.955,1674.0090466918064,0.5221746666799751,1159.2854980197262,4.113558541073218e-10,9.101031278833457e-06,0.44522682753859205,70.17668913490417,70.17053780954342,2095,0.07589461148582774,0.002568278977541112,False,False,-5.1705378095434185
0,PureTemp 58,0.04384320494034394,10,0.03245268976625854,True,0.02192160247017197,0.008825422361033772,0.9911745776389662,2.9464216705339678e-06,1.5936551399070016e-10,27.688324802259604,1673.9580460156064,0.5221216111804856,1159.4028077052653,2.7355542906171007e-09,0.3980264772429534,0.98,1674.0873512419037,0.5222123381407414,1159.1941006510433,6.373226111397319e-10,9.066106970542824e-06,0.39273129506600285,70.19597591764281,70.18971623492054,1980,0.07558011444175841,0.0077239234978566645,False,False,-5.189716234920539
0,NONE_plain_tank,0.04093880434459472,9,0.01587892508897138,True,0.02046940217229736,0.00646660883143754,0.9935333911685624,5.238011087011679e-07,1.3862330944310003e-11,12.650274329714783,1674.1152275717955,0.5223588998868718,1158.859013591304,2.7133205040866768e-09,0.33064210169525693,0.9583333333333334,1673.2902185277098,0.5226428323641213,1158.1496484729262,5.54366166405739e-11,7.796657106499265e-06,0.0,70.2800375158398,70.2800375158398,0,0.0,0.04930459970127149,False,True,4.719962484160206
0,NONE_plain_tank,0.04017686590285749,8,0.03902610878193367,True,0.020088432951428745,0.0054330884015434495,0.9945669115984566,2.5808737703627093e-06,1.6786910085769063e-10,30.51230349155754,1674.111051651117,0.5223977981610001,1158.745727103172,2.971788862556035e-09,0.3222442162663256,0.9533333333333334,1673.2902185277098,0.5226428323641213,1158.1496484729262,6.713225234215479e-10,7.796657106499265e-06,0.0,70.2800375158398,70.2800375158398,0,0.0,0.04905503625840161,False,True,4.719962484160206
0,NONE_plain_tank,0.04013726484701097,8,0.0395737436476754,True,0.020068632423505484,0.00541703856567824,0.9945829614343218,2.6454002567685466e-06,1.744806526780886e-10,30.909971134594354,1674.111051651117,0.5223993649229733,1158.745727103172,2.9863426229939665e-09,0.3222442162663256,0.9533333333333334,1673.2902185277098,0.5226428323641213,1158.1496484729262,6.977626701132172e-10,7.796657106499265e-06,0.0,70.2800375158398,70.2800375158398,0,0.0,0.04905503625840161,False,True,4.719962484160206
0,NONE_plain_tank,0.040994100416514925,10,0.0325927535078906,True,0.020497050208257463,0.007214275110672855,0.9927857248893271,2.419954413944082e-06,1.3145496285668553e-10,26.00076355590413,1674.105947320826,0.5223401028952429,1158.8935483009786,2.7596718728147605e-09,0.3414414112335483,0.95,1673.2902185277098,0.5226428323641213,1158.1496484729262,5.256993510443692e-10,7.796657106499265e-06,0.0,70.2800375158398,70.2800375158398,0,0.0,0.048749988739789044,False,True,4.719962484160206
0,NONE_plain_tank,0.04017006679073673,13,0.022897670202489333,True,0.020085033395368365,0.008824287145896777,0.9911757128541032,1.4966602885822307e-06,5.711672282186405e-11,17.89936148530413,1674.0964924877323,0.5222523463018012,1159.1844022912574,2.7133205040866768e-09,0.3739985728841983,0.955,1673.2902185277098,0.5226428323641213,1158.1496484729262,2.2841453429172167e-10,7.796657106499265e-06,0.0,70.2800375158398,70.2800375158398,0,0.0,0.048184944314796196,False,True,4.719962484160206
