case_id,regime_id,pcm_id,sampling_method,seed,capsule_diameter_m,n_capsule,flow_rate_kg_s,simulator_version,runtime_s,valid,reason,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,geom_hydraulic_diameter_m,geom_below_min_pcm_fraction,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,split
c0_baseline_noPCM,0,NONE_plain_tank,baseline,0,0.08,8,0.030000000000000002,sim_v1_tamilnadu,1.393317461013794,True,,0.04,0.04289321169701264,0.9571067883029873,1.3858140714189671e-05,6.929070357094836e-10,46.70409175705556,1.1900646595720985,True,tamilnadu,0.0,,25.997,1673.2902185277098,0.5226428323641213,,1158.1496484729262,2.7709929780539453e-09,1745.9337914857504,72.86179490544284,0.0,0.0,7.796657106499265e-06,0.0,70.2800375158398,70.2800375158398,0.0,0.0,0.0,8784.0,train
c0_n_Octacosane__C28__lhs_000,0,n-Octacosane (C28),lhs,20261717,0.06857355980399524,15,0.03711079522116631,sim_v1_tamilnadu,1.561776876449585,True,,0.03428677990199762,0.05065122610619135,0.9493487738938087,2.602936707931345e-05,1.6099508523616154e-09,49.52228156209806,0.8568430279782066,True,tamilnadu,0.0,n-Octacosane (C28),25.997,1668.3986318608056,0.518380515188253,,1168.4907546164868,6.439937572017567e-09,1741.331017925107,73.18070883672846,21.88580577017118,21.92437621297669,9.40571020387933e-06,2.3046307878317065,70.58991123052381,62.47109294421362,0.0,0.0,0.0,8784.0,holdout
c0_n_Octacosane__C28__lhs_001,0,n-Octacosane (C28),lhs,20261717,0.040212499699988,12,0.016221070407910702,sim_v1_tamilnadu,2.2375354766845703,True,,0.020106249849994,0.008171336136604803,0.9918286638633952,7.0270668638711e-07,1.899775772665823e-11,12.693584230632274,3.2539688476306745,True,tamilnadu,0.0,n-Octacosane (C28),25.997,1674.2141185354878,0.5218429699935512,,1160.0902505757297,7.598417060547594e-11,1746.7609051492022,72.771825765127,4.503028956262308,4.509251024532602,9.502354688609309e-06,0.37179579421551856,70.23060222241193,70.1634520128353,1401.0,0.0,29.0,8784.0,train
c0_n_Octacosane__C28__lhs_002,0,n-Octacosane (C28),lhs,20261717,0.031240379711624397,18,0.0283242704129898,sim_v1_tamilnadu,1.0967254638671875e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c0_n_Octacosane__C28__lhs_003,0,n-Octacosane (C28),lhs,20261717,0.054963958427310486,21,0.02423440576044937,sim_v1_tamilnadu,1.7957191467285156,True,,0.027481979213655243,0.03651589251724424,0.9634841074827558,7.970016985122994e-06,3.2191437589190675e-10,25.92113815025249,0.9668283547873169,True,tamilnadu,0.0,n-Octacosane (C28),25.997,1670.989364356586,0.5195864800272002,,1165.5648788802648,1.2877513952593785e-09,1743.7669705702006,73.01896356852295,17.692336817416496,17.720155505300696,1.0151012867035569e-05,1.6614731095346131,70.35409784627197,68.27360759085332,168.0,0.0,14.0,8784.0,train
c0_n_Octacosane__C28__lhs_004,0,n-Octacosane (C28),lhs,20261717,0.023198126333062497,22,0.04173341951320401,sim_v1_tamilnadu,9.775161743164062e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c0_n_Octacosane__C28__lhs_005,0,n-Octacosane (C28),lhs,20261717,0.04312922696807994,11,0.014745759019900703,sim_v1_tamilnadu,2.9255852699279785,True,,0.02156461348403997,0.00924136929346262,0.9907586307065374,6.612609429454308e-07,1.6251324189909386e-11,12.376062545016426,3.0825629476470238,True,tamilnadu,0.0,n-Octacosane (C28),25.997,1673.7097932288682,0.5217823567223485,,1160.2373086770754,6.49951396819901e-11,1746.2971920877667,72.81259685725769,4.9173459571183455,4.924381127653059,9.135780998003514e-06,0.42048230285254923,70.2510226068099,70.112648820474,1089.0,0.0,27.0,8784.0,train
c0_n_Octacosane__C28__lhs_006,0,n-Octacosane (C28),lhs,20261717,0.060610475390416335,9,0.03352027675686574,sim_v1_tamilnadu,3.28641676902771,True,,0.030305237695208168,0.020985252469014424,0.9790147475309856,7.753948688340037e-06,4.3319084331949027e-10,39.536568713337694,1.885087296414385,True,tamilnadu,0.0,n-Octacosane (C28),25.997,1672.5469654122442,0.5208219111662191,,1162.567512890238,1.73269117480223e-09,1745.2097154347898,72.89489265945573,9.70645218420266,9.722430803968344,9.529826644848406e-06,0.9548289873401563,70.38774161942895,66.99183125396686,29.0,0.0,11.0,8784.0,holdout
c0_n_Octacosane__C28__lhs_007,0,n-Octacosane (C28),lhs,20261717,0.07913227343102656,20,0.04729563817998471,sim_v1_tamilnadu,2.3097264766693115,True,,0.03956613671551328,0.10378140419868322,0.8962185958013168,0.00021125881349776565,1.665270067587199e-08,72.83136039780665,0.45557175696684404,False,tamilnadu,0.0,n-Octacosane (C28),25.997,1662.8011383982598,0.5137488103000952,,1179.7280581529908,6.661912905386126e-08,1736.0372136511983,73.51549775834464,42.566018706198804,42.645151979419786,1.152243481816616e-05,4.722053891040086,71.12437868284434,62.018287156638884,0.0,0.0,0.0,8784.0,train
c0_n_Octacosane__C28__bnd_dmin_fmin,0,n-Octacosane (C28),boundary,0,0.02,16,0.01,sim_v1_tamilnadu,1.3589859008789062e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c0_n_Octacosane__C28__bnd_dmin_fmax,0,n-Octacosane (C28),boundary,0,0.02,16,0.05,sim_v1_tamilnadu,3.814697265625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c0_n_Octacosane__C28__bnd_dmax_fmin,0,n-Octacosane (C28),boundary,0,0.08,16,0.01,sim_v1_tamilnadu,2.3777658939361572,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,tamilnadu,0.0,n-Octacosane (C28),25.997,1664.570114663822,0.5151613031796105,,1176.3011102766598,6.431578575464574e-10,1737.6775464074067,73.376155695711,33.232289192964934,33.29765438378846,1.0589197733340916e-05,3.903282264428151,71.16558590031454,61.74891955094564,0.0,0.0,0.0,8784.0,train
c0_n_Octacosane__C28__bnd_dmax_fmax,0,n-Octacosane (C28),boundary,0,0.08,16,0.05,sim_v1_tamilnadu,2.038753032684326,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,tamilnadu,0.0,n-Octacosane (C28),25.997,1664.6859255785212,0.51527128850235,,1176.0342671840992,5.976218251488965e-08,1737.8083279188222,73.39127533285973,34.74126027923671,34.806638404847504,1.0712030698779141e-05,3.903282264428151,71.02325270172733,62.00966976594512,0.0,0.0,0.0,8784.0,train
c0_n_Octacosane__C28__bnd_nmin,0,n-Octacosane (C28),boundary,0,0.05,8,0.030000000000000002,sim_v1_tamilnadu,2.677014112472534,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,tamilnadu,0.0,n-Octacosane (C28),25.997,1673.5876925802036,0.5216828675589198,,1160.4786863026015,5.976829488176837e-10,1746.1832836428273,72.82151591089668,5.329127768194187,5.3370997121914066,9.1746447748163e-06,0.476474885794452,70.28510175775888,70.0488633517808,601.0,0.0,22.0,8784.0,train
c0_n_Octacosane__C28__bnd_nmax,0,n-Octacosane (C28),boundary,0,0.05,24,0.030000000000000002,sim_v1_tamilnadu,2.52174711227417,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,tamilnadu,0.0,n-Octacosane (C28),25.997,1671.4915243434089,0.5200068308146354,,1164.5450364023266,2.026393263440989e-09,1744.2398542141443,72.98669387888513,16.031505072132216,16.055436452824438,9.965862978566681e-06,1.4294246573833562,70.23630072244461,69.45500417657095,496.0,0.0,19.0,8784.0,train
c0_n_Hexacosane__C26__lhs_000,0,n-Hexacosane (C26),lhs,20260941,0.03026497791085689,13,0.04496310054348283,sim_v1_tamilnadu,1.239776611328125e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c0_n_Hexacosane__C26__lhs_001,0,n-Hexacosane (C26),lhs,20260941,0.02643317845381158,14,0.02359794100960648,sim_v1_tamilnadu,3.0994415283203125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c0_n_Hexacosane__C26__lhs_002,0,n-Hexacosane (C26),lhs,20260941,0.06486709727398421,16,0.025890773210765883,sim_v1_tamilnadu,2.6719160079956055,True,,0.032433548636992104,0.04573218937622199,0.954267810623778,1.1624885339605616e-05,5.016287832148103e-10,32.6823422721401,0.9023634299527484,True,tamilnadu,0.0,n-Hexacosane (C26),25.997,1670.4693844675576,0.52128665803812,,1161.4399579632081,2.0054213034294485e-09,1743.4080777190488,73.17563645660161,28.87164244691956,28.897778519971624,9.37200599795711e-06,1.7606892909845466,70.00361059548571,69.44447142187968,582.0,0.0,72.0,8784.0,train
c0_n_Hexacosane__C26__lhs_003,0,n-Hexacosane (C26),lhs,20260941,0.047433461259158566,22,0.038355321809752506,sim_v1_tamilnadu,2.817988872528076,True,,0.023716730629579283,0.024587011746464865,0.9754129882535352,1.2347953785442668e-05,7.89349568554342e-10,35.404147117143346,1.2545163998808313,True,tamilnadu,0.0,n-Hexacosane (C26),25.997,1673.035398279083,0.5218284543306893,,1160.1254680417712,3.1564115872612994e-09,1745.7715682792912,72.96592553080988,18.159606804057283,18.173662185302497,9.773469428124193e-06,0.9465999522388974,69.99595267175157,69.98761539356539,3043.0,0.0,114.0,8784.0,train
c0_n_Hexacosane__C26__lhs_004,0,n-Hexacosane (C26),lhs,20260941,0.07319641795349958,20,0.018040537768793247,sim_v1_tamilnadu,2.4390177726745605,True,,0.03659820897674979,0.08213496919093455,0.9178650308090655,2.578585963040131e-05,7.753179576050933e-10,25.697033857190714,0.5453173240890227,True,tamilnadu,0.0,n-Hexacosane (C26),25.997,1667.5963671245545,0.5200448686884167,,1164.4527500533718,3.0987628153701778e-09,1740.7276753633398,73.38283690582278,47.746133338133795,47.79312925005357,1.0907810435623944e-05,3.16219631385098,70.40877228220187,67.90429597949453,166.0,0.0,43.0,8784.0,holdout
c0_n_Hexacosane__C26__lhs_005,0,n-Hexacosane (C26),lhs,20260941,0.05440296535626614,21,0.04946177034958511,sim_v1_tamilnadu,4.37785005569458,True,,0.02720148267813307,0.035409160496071394,0.9645908395039287,3.0301554774037846e-05,2.4979475724480573e-09,52.36437428472872,0.988004258207443,True,tamilnadu,0.0,n-Hexacosane (C26),25.997,1672.2968451998202,0.521612123913713,,1160.6503224136368,9.987384187821875e-09,1745.1163697658897,73.05366170457405,24.905274324762996,24.925523338755106,1.0230862441530293e-05,1.363252679098749,69.79964523922264,69.78549279180577,1810.0,0.0,95.0,8784.0,train
c0_n_Hexacosane__C26__lhs_006,0,n-Hexacosane (C26),lhs,20260941,0.03907923212503141,10,0.01077527937326734,sim_v1_tamilnadu,1.5020370483398438e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c0_n_Hexacosane__C26__lhs_007,0,n-Hexacosane (C26),lhs,20260941,0.0719327830170881,11,0.03076984357059602,sim_v1_tamilnadu,2.693629741668701,True,,0.03596639150854405,0.04287477880024553,0.9571252211997545,1.471999868667122e-05,7.548867615804206e-10,43.07207958234409,1.0705389475012317,True,tamilnadu,0.0,n-Hexacosane (C26),25.997,1670.5846226440037,0.5212462708906589,,1161.5379440495312,3.0182155099440412e-09,1743.4735406092261,73.12465299963681,25.55696041347268,25.581457447062718,9.222940614938246e-06,1.650678983809453,70.31368076037914,69.25394573573027,389.0,0.0,54.0,8784.0,holdout
c0_n_Hexacosane__C26__bnd_dmin_fmin,0,n-Hexacosane (C26),boundary,0,0.02,16,0.01,sim_v1_tamilnadu,1.4066696166992188e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c0_n_Hexacosane__C26__bnd_dmin_fmax,0,n-Hexacosane (C26),boundary,0,0.02,16,0.05,sim_v1_tamilnadu,4.0531158447265625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c0_n_Hexacosane__C26__bnd_dmax_fmin,0,n-Hexacosane (C26),boundary,0,0.08,16,0.01,sim_v1_tamilnadu,3.7374327182769775,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,tamilnadu,0.0,n-Hexacosane (C26),25.997,1666.8897077928468,0.5193799963593195,,1166.0658433646902,6.426710836268458e-10,1739.97996316012,73.34307072114126,45.51418738507265,45.56326447744329,1.0932836240565422e-05,3.3027773006699737,70.75977926615863,64.60119932550023,0.0,0.0,26.0,8784.0,train
c0_n_Hexacosane__C26__bnd_dmax_fmax,0,n-Hexacosane (C26),boundary,0,0.08,16,0.05,sim_v1_tamilnadu,3.497452974319458,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,tamilnadu,0.0,n-Hexacosane (C26),25.997,1667.1882696565426,0.5197650671757871,,1165.1315960945847,5.970802980602438e-08,1740.3264423334913,73.39110988156816,48.71563308956514,48.76472038774484,1.1035066717280553e-05,3.3027773006699737,70.53705956618204,67.39765472528345,110.0,0.0,39.0,8784.0,train
c0_n_Hexacosane__C26__bnd_nmin,0,n-Hexacosane (C26),boundary,0,0.05,8,0.030000000000000002,sim_v1_tamilnadu,3.4781038761138916,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,tamilnadu,0.0,n-Hexacosane (C26),25.997,1673.9872389584343,0.5221968897158731,,1159.2315811562994,5.976393614127961e-10,1746.5961732782691,72.832916321929,7.525248192255939,7.531230913997626,9.202196160923447e-06,0.4031710572106902,70.20149404325818,70.19663754739739,2247.0,0.0,105.0,8784.0,train
c0_n_Hexacosane__C26__bnd_nmax,0,n-Hexacosane (C26),boundary,0,0.05,24,0.030000000000000002,sim_v1_tamilnadu,3.4584097862243652,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,tamilnadu,0.0,n-Hexacosane (C26),25.997,1672.5768143436326,0.5216966759997781,,1160.4451846773818,2.0254856648498773e-09,1745.3692662596236,73.02497931245841,22.61482930545259,22.63279270152377,1.006279855933382e-05,1.2095131716320706,69.87795188253669,69.86702954711745,2020.0,0.0,100.0,8784.0,train
c0_PureTemp_58_lhs_000,0,PureTemp 58,lhs,20261395,0.04425781914685328,18,0.01655828835051523,sim_v1_tamilnadu,2.7805593013763428,True,,0.02212890957342664,0.016340718646672435,0.9836592813533276,1.552375835403081e-06,4.284114451829364e-11,14.260972426901038,1.776119949907039,True,tamilnadu,0.0,PureTemp 58,25.997,1673.5993243663086,0.5219964210674306,,1159.7179521809003,1.7133244721509112e-10,1746.2555276587088,72.88588917626247,11.71461898226545,11.727482180483955,9.276544695416015e-06,0.7271619797769234,70.04582750414366,70.0338442940084,1692.0,0.0,80.0,8784.0,train
c0_PureTemp_58_lhs_001,0,PureTemp 58,lhs,20261395,0.07519812964161694,21,0.022350843601399377,sim_v1_tamilnadu,2.4359543323516846,True,,0.03759906482080847,0.09351236247261337,0.9064876375273866,4.567093964326655e-05,1.7013067151593356e-09,32.70729647028557,0.48596907819021284,True,tamilnadu,0.0,PureTemp 58,25.997,1666.6683769171216,0.518876134781046,,1167.2882972196232,6.8032420028054285e-09,1739.8025355748312,73.40875771191014,50.84889575180343,50.922531482610836,9.963565566090608e-06,4.161300130031295,70.73428721826308,62.61267402209732,0.0,0.0,12.0,8784.0,train
c0_PureTemp_58_lhs_002,0,PureTemp 58,lhs,20261395,0.02310297030380736,12,0.0411433564620877,sim_v1_tamilnadu,1.239776611328125e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c0_PureTemp_58_lhs_003,0,PureTemp 58,lhs,20261395,0.06184899596472494,11,0.04616409111616751,sim_v1_tamilnadu,2.5014138221740723,True,,0.03092449798236247,0.027253310526863094,0.9727466894731369,1.938843896614365e-05,1.4917494383888469e-09,55.56235341360799,1.4717088165031458,True,tamilnadu,0.0,PureTemp 58,25.997,1671.7439159390494,0.5216085199648653,,1160.659066206281,5.9653816916665615e-09,1744.5437930896885,73.03474954963058,17.034959007150217,17.05639502192344,8.405276177222029e-06,1.2127723184454078,70.24336081004235,69.41764689015531,401.0,0.0,49.0,8784.0,holdout
c0_PureTemp_58_lhs_004,0,PureTemp 58,lhs,20261395,0.038924586159201226,15,0.027113479007279145,sim_v1_tamilnadu,1.239776611328125e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c0_PureTemp_58_lhs_005,0,PureTemp 58,lhs,20261395,0.06732856987402024,20,0.0393353688677508,sim_v1_tamilnadu,2.484443426132202,True,,0.03366428493701012,0.0639229461191556,0.9360770538808444,7.837665138602201e-05,5.1382908214804796e-09,51.53785104942117,0.657298963371746,True,tamilnadu,0.0,PureTemp 58,25.997,1669.1817447359895,0.5203421693450525,,1163.7314481136132,2.0547168613295134e-08,1742.1919726672213,73.26729548467361,37.848893295015834,37.899213457519984,9.32989262866732e-06,2.8445711023024245,70.36524522751417,67.14907749955445,86.0,0.0,30.0,8784.0,train
c0_PureTemp_58_lhs_006,0,PureTemp 58,lhs,20261395,0.054973831195782946,22,0.013321067252878021,sim_v1_tamilnadu,3.706876039505005,True,,0.027486915597891473,0.03827536249356218,0.9617246375064378,2.785866464260557e-06,6.185119087992064e-11,14.250782592551598,0.9208654416270509,True,tamilnadu,0.0,PureTemp 58,25.997,1671.0598349330562,0.5213230818364667,,1161.3515876356812,2.4732229526479516e-10,1743.945333863559,73.12713107774275,24.6193610877355,24.64947870724798,8.715425699931586e-06,1.7032536309635171,70.12101197950953,69.33128840913487,457.0,0.0,49.0,8784.0,holdout
c0_PureTemp_58_lhs_007,0,PureTemp 58,lhs,20261395,0.032142892286794025,10,0.030657865480386723,sim_v1_tamilnadu,1.2636184692382812e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c0_PureTemp_58_bnd_dmin_fmin,0,PureTemp 58,boundary,0,0.02,16,0.01,sim_v1_tamilnadu,4.5299530029296875e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c0_PureTemp_58_bnd_dmin_fmax,0,PureTemp 58,boundary,0,0.02,16,0.05,sim_v1_tamilnadu,1.9073486328125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c0_PureTemp_58_bnd_dmax_fmin,0,PureTemp 58,boundary,0,0.08,16,0.01,sim_v1_tamilnadu,2.377082347869873,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,tamilnadu,0.0,PureTemp 58,25.997,1666.8188778669007,0.5186609946167995,,1167.810263836001,6.429167034946243e-10,1739.8704559980436,73.32118798598869,43.228157896118944,43.29566594200672,9.511048571375333e-06,3.8174958410341255,70.92976049254561,59.40584024081561,0.0,0.0,2.0,8784.0,train
c0_PureTemp_58_bnd_dmax_fmax,0,PureTemp 58,boundary,0,0.08,16,0.05,sim_v1_tamilnadu,2.525543451309204,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,tamilnadu,0.0,PureTemp 58,25.997,1667.138514987952,0.5190403144662901,,1166.8899693895553,5.973852960755836e-08,1740.217267958479,73.3486149548066,45.673187380933406,45.74071815000076,9.677822569463953e-06,3.8174958410341255,70.77632013537577,62.023985411309184,0.0,0.0,11.0,8784.0,train
c0_PureTemp_58_bnd_nmin,0,PureTemp 58,boundary,0,0.05,8,0.030000000000000002,sim_v1_tamilnadu,2.8538124561309814,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,tamilnadu,0.0,PureTemp 58,25.997,1673.9813339632728,0.5221728037721575,,1159.2900177508218,5.976455881849366e-10,1746.585733467287,72.830486117028,7.245818192562166,7.254059563466237,9.101851482471787e-06,0.466002910282486,70.16103596313843,70.13904575645537,938.0,0.0,77.0,8784.0,train
c0_PureTemp_58_bnd_nmax,0,PureTemp 58,boundary,0,0.05,24,0.030000000000000002,sim_v1_tamilnadu,2.801140785217285,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,tamilnadu,0.0,PureTemp 58,25.997,1672.6117221519055,0.521560994956157,,1160.7743699575617,2.025865589841603e-09,1745.3835252160159,73.0106629062263,21.739407581450802,21.764146549855607,9.711416738035186e-06,1.3980087308474582,69.8417561257591,69.69986885628103,829.0,0.0,70.0,8784.0,train
c1_baseline_noPCM,1,NONE_plain_tank,baseline,0,0.08,8,0.030000000000000002,sim_v1_tamilnadu,1.2589609622955322,True,,0.04,0.04289321169701264,0.9571067883029873,1.3858140714189671e-05,6.929070357094836e-10,46.70409175705556,1.1900646595720985,True,tamilnadu,1.0,,24.39,1809.9340445647624,0.5311391962515881,,1233.7324358315725,2.7612345373010713e-09,1880.5676028636217,70.94413758300853,0.0,0.0,1.4764530592159126e-08,0.0,70.44087617607511,70.44087617607511,0.0,0.0,0.0,8784.0,train
c1_n_Octacosane__C28__lhs_000,1,n-Octacosane (C28),lhs,20262717,0.05160968933419828,21,0.023388955325851515,sim_v1_tamilnadu,2.6748077869415283,True,,0.02580484466709914,0.030230243627730705,0.9697697563722693,5.990976858201485e-06,2.335378168244747e-10,23.490148286384983,1.1037404895663856,True,tamilnadu,1.0,n-Octacosane (C28),24.39,1808.206566912018,0.52848817367837,,1240.708178974426,9.313196212707608e-10,1878.9036344053668,71.02615233107613,15.075486517000673,15.09976658269676,5.9470531113381636e-08,1.3754760850617471,70.39382639623113,69.50043225929475,126.0,0.0,7.0,8784.0,holdout
c1_n_Octacosane__C28__lhs_001,1,n-Octacosane (C28),lhs,20262717,0.0757780773624832,10,0.0284933657498299,sim_v1_tamilnadu,2.2297961711883545,True,,0.0378890386812416,0.0455679367200104,0.9544320632799896,1.3596738622454833e-05,6.456947442907399e-10,42.01757889585633,1.0581274456622514,True,tamilnadu,1.0,n-Octacosane (C28),24.39,1805.20597642335,0.5270592479910927,,1244.4681690497168,2.5748692165434844e-09,1876.064527578555,71.19429880565272,18.78477028600369,18.82134271176655,4.845740367810727e-08,2.0733411207604737,70.78319589233769,62.17167707760698,0.0,0.0,0.0,8784.0,train
c1_n_Octacosane__C28__lhs_002,1,n-Octacosane (C28),lhs,20262717,0.04362662680669031,19,0.032375528096261645,sim_v1_tamilnadu,3.059307813644409,True,,0.021813313403345157,0.01652103013440246,0.9834789698655976,5.753521517208543e-06,3.1045549588805193e-10,27.486040694631363,1.7313637887187991,True,tamilnadu,1.0,n-Octacosane (C28),24.39,1810.0801956887703,0.5296316791208002,,1237.6992267574838,1.238001656201964e-09,1880.6594231072943,70.90131520358577,9.088425518875962,9.1016934178071,5.339283927234147e-08,0.751706871115312,70.27047113860094,70.11406330840397,634.0,0.0,16.0,8784.0,train
c1_n_Octacosane__C28__lhs_003,1,n-Octacosane (C28),lhs,20262717,0.028858941406730284,13,0.049672718905668205,sim_v1_tamilnadu,1.3113021850585938e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Octacosane__C28__lhs_004,1,n-Octacosane (C28),lhs,20262717,0.06638539020698639,10,0.04235812428397125,sim_v1_tamilnadu,2.0457935333251953,True,,0.033192695103493194,0.03063699424522381,0.9693630057547762,1.858963451323412e-05,1.312370081841954e-09,54.72086095885175,1.4003014541650118,True,tamilnadu,1.0,n-Octacosane (C28),24.39,1806.8681333924517,0.5284328021352819,,1240.8538803599624,5.231763331266589e-09,1877.6533012670477,71.11277571400309,13.513078684901663,13.537660772326472,3.402585647158662e-08,1.3939832381576835,70.5433969673774,64.70582434871983,0.0,0.0,1.0,8784.0,train
c1_n_Octacosane__C28__lhs_005,1,n-Octacosane (C28),lhs,20262717,0.020365609513765443,17,0.0162649132098326,sim_v1_tamilnadu,1.33514404296875e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Octacosane__C28__lhs_006,1,n-Octacosane (C28),lhs,20262717,0.06445695628658585,23,0.035028835082006674,sim_v1_tamilnadu,3.9657111167907715,True,,0.032228478143292924,0.06450090908498005,0.9354990909150199,6.406259231193036e-05,3.740063301700729e-09,43.937888025968675,0.6232410763886095,True,tamilnadu,1.0,n-Octacosane (C28),24.39,1804.4837457369,0.5254768781503218,,1248.6319229451867,1.492222922989677e-08,1875.3715768915613,71.23561835365378,29.36169878306393,29.413553396941577,1.377413002814528e-07,2.9347913633665925,70.7283162225358,64.3036374199864,0.0,0.0,1.0,8784.0,train
c1_n_Octacosane__C28__lhs_007,1,n-Octacosane (C28),lhs,20262717,0.04024022959880976,15,0.01026331688242216,sim_v1_tamilnadu,3.120283842086792,True,,0.02012011479940488,0.010235315332240999,0.989764684667759,3.7270103857100566e-07,6.375248102103457e-12,8.03696130266362,2.594178871028745,True,tamilnadu,1.0,n-Octacosane (C28),24.39,1810.7471418563812,0.5301568486556599,,1236.3173268752862,2.542077053640818e-11,1881.2836036837318,70.85506749967925,5.587190204335392,5.595408219133202,4.539856447176853e-08,0.46570684761696546,70.3242676297246,70.26648078057642,602.0,0.0,15.0,8784.0,train
c1_n_Octacosane__C28__bnd_dmin_fmin,1,n-Octacosane (C28),boundary,0,0.02,16,0.01,sim_v1_tamilnadu,2.2172927856445312e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Octacosane__C28__bnd_dmin_fmax,1,n-Octacosane (C28),boundary,0,0.02,16,0.05,sim_v1_tamilnadu,3.337860107421875e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c1_n_Octacosane__C28__bnd_dmax_fmin,1,n-Octacosane (C28),boundary,0,0.08,16,0.01,sim_v1_tamilnadu,2.172330856323242,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,tamilnadu,1.0,n-Octacosane (C28),24.39,1800.6246507723101,0.5234183554718395,,1254.0485971010016,6.413759970487437e-10,1871.7073944998656,71.44026590836727,34.41976389206889,34.4886863155953,1.0815212689510841e-07,3.903282264428151,71.30889431786166,61.802224077200385,0.0,0.0,0.0,8784.0,train
c1_n_Octacosane__C28__bnd_dmax_fmax,1,n-Octacosane (C28),boundary,0,0.08,16,0.05,sim_v1_tamilnadu,2.0110983848571777,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,tamilnadu,1.0,n-Octacosane (C28),24.39,1800.756636816316,0.523505072992998,,1253.820413772916,5.959785705365818e-08,1871.8448786139852,71.44594316458635,35.72969119512308,35.7986310470254,1.204301403443815e-07,3.903282264428151,71.1599611802335,62.07189136983799,0.0,0.0,0.0,8784.0,holdout
