point_id,Ta_mean,Ta_p95,Ta_p05,DTR,HDD18,CDD24,GHI_mean,GHI_daily_kWh_est,kt_mean,kt_std,kt_worst_month,SAI,cloudy_frac,CCI,RH_mean,HSI,wind_mean,elev_proxy,monsoon_index,seasonality,Tm_target,T_mains_est,L_required_kWh,tm_target_capped_flag,Tm_target_capped_C
ASP_0063,25.810864989075963,32.90085449218753,15.166333007812524,6.496151493635368,111.54390608993434,1173.5512911120206,228.85394338509929,3.847040925266904,0.6743334258345042,0.2559289721351013,0.5705792280595653,0.9280043799616752,0.1506524317912218,0.7948856938553733,72.13545490912844,20.536784315766106,1.5810694054208336,0.9865261797980864,0.7559614160896811,0.094711863074567,44.0,19.810864989075963,3.510325532103556,True,41.20138578486893
ASP_0064,22.52270020544885,29.826806640625023,11.952246093750023,6.681093915077291,271.96149710324283,479.161772864612,220.9858837485172,3.987358790035587,0.7142332194071678,0.229920508468018,0.555735815095687,0.9389542841500136,0.04261337713295,0.8802538765941482,77.20774379743958,33.28126486897569,1.241929745785051,0.9360202397787216,0.6311430551810708,0.0658009970515727,44.0,16.52270020544885,3.892666026110864,True,39.23391495024365
ASP_0065,25.601921490755338,32.860888671875024,15.180786132812525,6.693295474382678,107.99107538865928,1116.4413146488175,224.05528241627889,4.003371565836299,0.7505399042564035,0.2340603264153148,0.5868120291527648,0.9430604982206404,0.0309334793320558,0.8957019774512246,74.89205951041103,27.499374712099097,1.2751352144990633,0.9845443601531916,0.6519944051013755,0.0610854607353096,44.0,19.601921490755338,3.534621017769393,True,39.98651812751653
ASP_0066,23.91014761240318,31.384716796875026,14.501525878906277,5.6083248043399685,141.48328498863194,715.616283888969,222.31246281595037,4.019922989323843,0.7443321151373049,0.2389576467798268,0.5802866864342974,0.9430604982206404,0.0337622045807099,0.8912767915167122,79.18992703237868,36.52029302141088,1.1766277074982374,0.9554658504478494,0.5638382818110528,0.063118899395876,44.0,17.91014761240318,3.7313367248466736,True,39.57234145822726
ASP_0067,24.851106697317157,32.64306640625002,15.112670898437525,5.513720345568925,111.36043938386848,919.6562185551202,210.47389725339903,3.802750409252669,0.698091217516173,0.283350340633461,0.5744031313412168,0.877087325485902,0.1539374030477233,0.7594475394351872,77.35835863937932,33.36736575311124,1.2311717728767846,0.9737593705900018,0.5198467744398669,0.0783267072094603,44.0,18.851106697317157,3.621924093473067,True,40.607191287401626
ASP_0068,24.78803501694796,32.77243652343753,14.336401367187523,6.131601780041127,138.8490988768185,921.7711943301948,199.6598905009581,3.609628398576512,0.6830570842597048,0.2677839392049571,0.527178828735579,0.8672324117163975,0.0631444474860845,0.8474475685491213,77.20649676987941,33.49207825933084,1.1263481972935638,0.9763444465047558,0.6059093092022138,0.0747782067914259,44.0,18.78803501694796,3.6292579283071063,True,39.61569939649419
ASP_0069,23.566826718679625,30.864379882812525,13.977578735351589,5.7441670741246496,164.79952472861038,643.7628079192767,222.7074468473401,4.015037259786477,0.746197229369458,0.237040855548874,0.5796950533109183,0.942786750615932,0.0318459713477507,0.895103267690175,77.46436284200585,32.26091358800208,1.2169902852968304,0.9488828057354256,0.5400545780789503,0.0630518427534444,44.0,17.566826718679625,3.7712573154335303,True,39.44065874112678
ASP_0070,25.63076238150973,33.503369140625026,15.517593383789086,5.713692820434403,94.16011941879952,1109.272329802144,199.27224381786652,3.6106668683274026,0.6783912339653304,0.2648648640367615,0.5226117303677476,0.8672324117163975,0.0668856647504334,0.8438009254741344,78.8943492108568,34.13067885835132,1.234717039190884,0.9891790404540828,0.6167890840596476,0.072341664258557,44.0,19.63076238150973,3.531267463083341,True,39.78185776230018
ASP_0071,25.419648801850776,33.03439941406253,15.408886718750024,5.8734149990295865,100.66984352051168,1068.781632848996,219.8207783556894,3.9728229893238423,0.742605916224804,0.241215482570495,0.5990540190483633,0.929646865589926,0.0342184505885573,0.8877004926259591,80.0542455755901,34.27452506986666,1.4370751687549057,0.982784185512621,0.6079348131394782,0.0612411681910208,44.0,19.419648801850776,3.555815280984796,True,40.40826364775225
ASP_0072,22.15360219478392,29.121264648437524,12.740945434570335,5.643923529983383,247.1420118117296,389.7888820210681,223.15462359704352,4.003245480427046,0.7450523523697398,0.2347847742319563,0.5821363178975275,0.9430604982206404,0.0315722237430422,0.8942984700768342,79.48115148473845,39.54838206462987,1.2221192893753154,0.9232796375093384,0.586706662490776,0.0627078394613172,44.0,16.153602194783918,3.9355839225731817,True,39.22298200038164
ASP_0073,24.92625136717861,32.456591796875024,15.448376464843774,5.754377405316478,96.21342903427428,934.5130438160628,221.67755999635003,4.020650053380783,0.7425445004995594,0.2358941572320324,0.5854161335023265,0.9430604982206404,0.0342184505885573,0.8887894720689944,79.85193103327626,33.53212762251459,1.2462469373145268,0.9727947523623762,0.6106737508415251,0.0624600233344894,44.0,18.92625136717861,3.6131864382497314,True,39.963841933817264
ASP_0074,25.62158248014441,33.421215820312526,15.532324218750023,5.945405088644501,94.1244907511764,1114.089231032558,220.04835021443563,3.971962811387901,0.7498885321396581,0.2426756430133536,0.6040508550213368,0.929646865589926,0.0315722237430422,0.8914582660333081,78.13023365697636,32.174627657079505,1.3407664749940733,0.9876367873134544,0.59525200548161,0.0620750874316641,44.0,19.62158248014441,3.5323348816143194,True,40.42578115902268
ASP_0075,20.200273340480912,27.340600585937523,10.159228515625024,6.465039470180759,482.03308614275807,191.3902226324596,221.9426498768136,3.988217526690392,0.7092975048247615,0.2285619706655662,0.5559301400929525,0.9389542841500136,0.0424308787298111,0.8824967505321274,77.7208394049474,34.615878924678185,1.2398125276248262,0.8910479448475687,0.6384994786653997,0.0655391124907267,44.0,14.200273340480912,4.162712661020747,True,38.85392048572113
ASP_0076,24.3393330942052,31.77424316406252,14.679998779296898,5.892957000774192,127.05697411704934,821.7193763547078,221.180581257414,4.020474733096085,0.7366688561258129,0.2347560930806447,0.5794613007801173,0.9430604982206404,0.0357696870152386,0.8853636148808979,80.59668591004761,36.404197030270616,1.3172942027410204,0.9581999902171084,0.5117053982538647,0.062757372273319,44.0,18.3393330942052,3.681431990768251,True,39.80434905721309
ASP_0077,22.706183656082853,29.817236328125023,12.281762695312525,6.52125680058289,246.0529161091395,492.6175757223608,223.98750342184505,4.002440088967972,0.7477982395138366,0.2355166214248418,0.5874638197769249,0.9430604982206404,0.0313897253399032,0.8968658063315005,79.42891021929553,41.39957433822576,1.2189756866414383,0.938175455174342,0.6832076180420901,0.0633363657475333,44.0,16.706183656082853,3.8713309782121432,True,39.434421335752354
ASP_0078,26.174246861593343,33.099047851562524,15.821633911132835,6.099765279473848,90.19425464194596,1262.013974728343,242.73909910793057,4.093345765124556,0.7221891019322928,0.2660290649602472,0.6227352277842185,0.9378592937311798,0.132493840678894,0.8002940559249605,77.06009785405705,31.50189236118036,1.973552677304732,0.9918585992336868,0.6075863018585913,0.0978752352134839,44.0,20.174246861593343,3.468072295482507,True,41.54518559684948
ASP_0079,22.793981461307865,29.663452148437525,13.029113769531277,5.710186565408568,238.96743565978767,510.6676878044949,231.48126245191835,3.8463092526690383,0.6900854348536349,0.2647919808969795,0.5726332516240032,0.9184232137968792,0.149557441372388,0.7889776633192813,77.64049764346241,34.091256014266,1.105196582305647,0.940124565214046,0.7388967730625565,0.0843485628377192,44.0,16.793981461307865,3.861122044526813,True,40.3907466392104
ASP_0080,23.64133893756258,30.658300781250023,13.148181152343774,6.533350984462151,209.01905896938305,686.7744736540701,230.4693018905081,3.849208451957296,0.6867214528185279,0.2624168539487197,0.5708653265234468,0.9184232137968792,0.149557441372388,0.7917350560755987,75.71273340519322,30.97182077338089,1.129205139794227,0.9536640466306272,0.8172862748256448,0.0827916090453256,44.0,17.64133893756258,3.762593200204529,True,40.56530956246127
